datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2016-08-11,29.9,0.0,1.0,67.1,80.78597099999999,32.1882
2016-08-12,30.5,0.0,1.1,66.3,81.543385,32.810113819440474
2016-08-16,27.1,0.0,0.8,76.0,77.77304000000001,29.359715448483335
2016-08-17,26.8,13.9,0.9,78.3,77.585656,29.04483364854797
2016-08-18,27.2,0.0,1.0,71.6,77.373648,29.439600000000002
2016-08-19,27.5,0.0,0.9,68.9,77.480325,29.752794015374413
2016-08-22,28.4,0.2,1.2,65.3,78.32584800000001,30.657961639275705
2016-08-23,26.8,1.1,0.9,73.0,76.93736,29.04483364854797
2016-08-24,26.9,0.0,1.3,59.0,75.36429,29.104011801086664
2016-08-25,26.6,0.0,1.0,69.0,76.14946,28.828800000000008
2016-08-26,22.1,3.8,1.1,80.6,70.309674,24.20773416229779
2016-08-29,21.1,0.1,1.8,61.1,67.416879,22.93358994887521
2016-08-30,22.0,0.0,2.1,55.1,68.24148,23.812363410319946
2016-08-31,24.8,0.0,4.3,43.6,70.857872,26.59243789006944
2016-09-01,25.0,20.8,1.8,64.3,73.26935,27.056275729642163
2016-09-02,19.2,76.4,0.8,89.8,66.079784,21.427376783294513
2016-09-05,24.9,0.5,0.6,82.9,75.04997900000001,27.21569812753347
2016-09-06,24.2,0.0,0.7,81.4,73.763612,26.484042879418304
2016-09-07,23.6,0.0,0.6,79.5,72.62188,25.932751261713165
2016-09-08,23.3,0.0,0.8,68.1,71.143327,25.544160141177322
2016-09-09,23.1,0.0,0.8,74.0,71.35206,25.34334144079279
2016-09-12,20.3,8.5,0.7,84.9,67.664653,22.59961914954199
2016-09-13,21.8,0.0,0.9,74.6,69.390372,23.987973885501916
2016-09-19,20.7,0.0,2.3,62.5,66.937625,22.37178244326673
2016-09-20,18.9,0.0,2.2,57.0,64.12326999999999,20.469028653608603
2016-09-21,18.0,0.0,1.0,68.4,63.287679999999995,20.074000000000005
2016-09-22,19.0,0.0,0.7,75.0,65.0725,21.304811239583216
2016-09-23,19.8,0.0,0.8,74.1,66.266782,22.029832884448094
2016-09-26,21.7,3.8,0.5,82.4,69.795792,24.13095540506677
2016-09-27,24.1,0.0,0.8,82.0,73.65938,26.34743494271543
2016-09-28,22.0,16.7,0.5,90.0,70.852,24.423868637253655
2016-09-29,18.7,4.0,0.8,86.4,65.087032,20.925330032333193
2016-09-30,17.0,30.7,0.7,88.5,62.30905,19.31279907041587
2016-10-04,21.8,1.9,1.3,72.1,69.20832200000001,23.82551853057243
2016-10-05,20.0,82.2,2.2,81.4,66.977,21.647471606726675
2016-10-06,18.9,0.0,0.7,68.5,64.630535,21.205210631124846
2016-10-07,18.3,1.6,0.7,79.9,64.17278300000001,20.607606980374648
2016-10-10,14.4,0.0,0.8,69.9,57.933244,16.607727974065863
2016-10-11,14.3,0.0,0.4,78.4,57.770888,17.0846945249693
2016-10-12,15.6,0.0,0.7,69.9,59.735656,17.918390551998733
2016-10-13,15.2,0.0,0.3,79.1,59.203668,18.159822520253247
2016-10-14,14.8,0.0,0.5,72.1,58.541792,17.393951064768483
2016-10-17,18.0,0.0,0.6,84.3,63.847359999999995,20.406210916641072
2016-10-18,16.7,0.0,0.6,78.6,61.582138,19.12326405082076
2016-10-19,16.7,0.0,0.4,79.6,61.604468,19.398128387837033
2016-10-20,16.2,0.0,0.6,78.1,60.779378,18.62982294858218
2016-10-21,16.5,0.0,1.1,70.3,61.095605,18.472814390869328
2016-10-24,14.8,0.0,1.1,63.4,58.511168,16.731856603114263
2016-10-25,14.9,3.5,0.7,82.6,58.741526,17.221186292790165
2016-10-26,13.9,0.0,0.6,77.6,57.140736000000004,16.35999387828472
2016-10-27,14.2,0.0,0.9,70.6,57.631147999999996,16.30154704567191
2016-10-28,14.0,10.7,1.0,81.4,57.28184,16.002
2016-10-31,7.9,0.7,0.5,80.9,47.457489,10.656946724470188
2016-11-01,6.0,0.0,1.7,50.9,46.904759999999996,7.061318578631319
2016-11-02,5.5,0.0,1.1,56.3,45.769635,7.207793411277709
2016-11-03,7.7,0.0,0.7,73.1,47.656113000000005,10.04994248378773
2016-11-04,9.6,0.0,0.9,69.0,50.766760000000005,11.649236063669537
2016-11-07,12.4,0.0,0.7,71.9,54.888744,14.731171081330984
2016-11-08,11.1,0.0,1.5,54.8,53.476572000000004,12.58271271665992
2016-11-09,5.8,0.0,1.1,46.9,46.984297999999995,7.515021256175663
2016-11-10,9.2,0.0,0.9,64.3,50.413544,11.244687282625856
2016-11-11,9.0,0.0,0.7,69.5,49.84395,11.344750393746503
2016-11-14,14.3,4.0,0.6,90.4,57.753728,16.754746760075577
2016-11-15,11.3,0.0,1.0,56.0,53.709720000000004,13.2534
2016-11-16,6.7,0.0,0.5,61.0,47.05013,9.48529379572266
2016-11-17,9.1,0.0,0.7,61.9,50.395871,11.44435100220487
2016-11-18,9.8,25.0,0.5,81.6,50.486032,12.512063861653775
2016-11-21,10.7,0.0,0.3,82.6,51.905018,13.891454469602294
2016-11-22,8.8,0.0,1.3,58.4,50.164608,10.370535684163583
2016-11-23,6.5,0.0,1.4,32.9,48.977415,7.880663762670427
2016-11-24,3.1,0.0,2.4,33.5,45.048615,3.3810210811007155
2016-11-25,3.2,0.0,0.8,50.3,43.292604,5.361880752532345
2016-11-28,3.9,0.0,0.8,61.5,43.039015,6.064746203878189
2016-11-29,3.7,0.0,1.0,56.0,43.34028,5.5166
2016-11-30,7.0,4.5,0.6,71.0,46.737300000000005,9.550506667392316
2016-12-01,7.3,0.0,1.2,59.1,48.032857,8.930514367122536
2016-12-02,2.6,0.0,0.5,60.9,41.264866,5.4821462891685995
2016-12-05,6.4,0.0,0.5,76.1,45.423396000000004,9.192380563535776
2016-12-06,3.6,0.0,1.2,40.0,44.9216,5.12048806821416
2016-12-07,0.4,0.0,0.6,68.4,37.113664,3.037084117843062
2016-12-08,3.2,0.0,0.7,70.4,41.055071999999996,5.567915103161209
2016-12-09,6.9,0.0,1.6,49.9,48.161969,8.099869644566057
2016-12-12,3.7,0.0,0.5,54.9,43.457287,6.556161473853835
2016-12-13,6.2,0.0,0.7,64.0,46.09832,8.555933356912222
2016-12-14,2.7,0.0,1.3,48.1,42.894413,4.057043733156359
2016-12-15,-0.2,0.0,1.9,47.6,39.236952,0.30809903569839214
2016-12-16,-1.2,0.0,1.1,35.8,39.783296,0.3463715418900883
2016-12-19,5.9,11.0,0.5,86.6,43.753506,8.704191843224308
2016-12-20,8.2,0.0,0.7,81.5,47.90367,10.547945526079566
2016-12-21,6.8,45.7,0.7,87.5,45.186,9.153537007662427
2016-12-22,11.5,11.0,2.8,65.1,53.717335,12.237383224645358
2016-12-23,4.1,0.0,1.8,49.4,44.561946,4.962908340403857
2016-12-26,5.7,15.3,0.7,86.0,43.47198,8.057930314620389
2016-12-27,3.7,1.0,2.2,47.8,44.212514,4.1850896650679985
2016-12-28,-0.5,0.0,0.7,55.6,37.66898,1.8826925902016252
2016-12-29,-0.3,0.0,1.4,47.5,39.123425,0.8091341089115911
2016-12-30,-1.9,0.0,0.5,51.6,36.411604,1.0884478063653655
2017-01-02,4.4,0.0,0.5,72.8,42.624768,7.239625682289894
2017-01-03,2.5,0.0,0.4,68.4,40.2367,5.710311365869622
2017-01-04,1.8,0.0,0.2,71.9,38.757558,6.001658809902703
2017-01-05,4.5,0.0,0.9,68.1,43.240555,6.491239105362563
2017-01-06,5.7,0.0,1.2,60.5,45.679515,7.28293542705405
2017-01-09,4.7,0.0,1.7,57.4,44.569622,5.69224518983758
2017-01-10,0.8,0.0,1.1,55.8,39.410536,2.39455717454311
2017-01-11,-0.1,0.0,1.4,33.0,41.467330000000004,1.0171202751986155
2017-01-12,0.8,0.0,1.4,55.3,39.478076,1.9530580234902264
2017-01-13,-0.2,0.0,2.0,44.9,39.628398,0.20354437006973072
2017-01-16,-2.4,0.0,0.9,39.8,37.718952,-0.48722736764099417
2017-01-17,-1.8,0.0,0.4,50.0,36.801,1.5654090282316013
2017-01-18,1.2,0.0,0.9,49.4,40.794672000000006,3.1537116617521663
2017-01-19,-0.5,0.0,0.4,59.1,37.151155,2.818519037284956
2017-01-20,-0.6,0.0,2.5,50.1,38.352106,-0.6936672147451879
2017-01-23,-3.5,0.0,1.8,39.8,36.39453,-3.071043437500982
2017-01-24,-3.4,0.0,1.2,44.1,35.755294,-2.0876697945854694
2017-01-25,-3.1,0.0,0.5,49.0,35.27819,-0.08320512238216482
2017-01-26,-0.2,0.0,0.8,45.8,39.497916000000004,1.9479628459953846
2017-01-31,-1.1,0.0,0.6,50.9,37.575999,1.5567608111273232
2017-02-01,0.9,0.0,1.8,34.6,42.389486,1.5801918023386619
2017-02-02,0.6,0.0,1.1,37.9,41.591426,2.189738611277808
2017-02-03,1.1,0.0,0.6,48.8,40.744032000000004,3.727901660977074
2017-02-06,2.1,0.0,1.9,40.9,43.002611,2.7481311411017657
2017-02-07,1.2,0.0,0.6,49.8,40.742224,3.8265898814247907
2017-02-08,2.9,0.0,0.9,45.5,43.448805,4.873043981187825
2017-02-09,0.1,0.0,3.0,31.5,41.907685,-0.32559104959716617
2017-02-10,-2.4,0.0,2.6,35.9,38.369316,-2.728571614253223
2017-02-13,1.8,0.0,0.7,50.0,41.499,4.17350658474407
